datetime,netload,load,pv,temp,irradiance,month_x,month_y,day_x,day_y,hour_x,hour_y
2012-07-10 12:00:00,-0.045,0.615,0.66,32.4,1002.75,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0
2012-07-10 13:00:00,0.116,0.783,0.66664,33.07,926.18,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,-0.25881904510252035,-0.9659258262890684
2012-07-10 14:00:00,0.33,0.997,0.66664,33.75,789.2,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388
2012-07-10 15:00:00,0.684,1.151,0.4667199999999999,34.43,606.25,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,-0.7071067811865471,-0.7071067811865479
2012-07-10 16:00:00,0.519,1.079,0.56,33.61,399.98,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,-0.8660254037844384,-0.5000000000000004
2012-07-10 17:00:00,0.315,0.748,0.43328,32.8,174.98,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,-0.9659258262890681,-0.2588190451025215
2012-07-10 18:00:00,0.898,1.185,0.28672,31.99,69.75,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16
2012-07-10 19:00:00,0.936,1.036,0.1,30.22,0.0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,-0.9659258262890684,0.2588190451025203
2012-07-10 20:00:00,1.015,1.042,0.02664,28.45,0.0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,-0.866025403784439,0.49999999999999933
2012-07-10 21:00:00,1.153,1.153,0.0,26.68,0.0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,-0.7071067811865477,0.7071067811865474
2012-07-10 22:00:00,1.493,1.493,0.0,25.94,0.0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384
2012-07-10 23:00:00,1.068,1.068,0.0,25.21,0.0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,-0.25881904510252157,0.9659258262890681
2012-07-11 00:00:00,0.609,0.609,0.0,24.47,0.0,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,0.0,1.0
2012-07-11 01:00:00,0.692,0.692,0.0,23.82,0.0,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,0.25881904510252074,0.9659258262890683
2012-07-11 02:00:00,0.629,0.629,0.0,23.17,0.0,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387
2012-07-11 03:00:00,0.665,0.665,0.0,22.53,0.0,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,0.7071067811865475,0.7071067811865476
2012-07-11 04:00:00,0.735,0.735,0.0,22.91,0.0,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001
2012-07-11 05:00:00,0.703,0.703,0.0,23.3,61.81,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,0.9659258262890682,0.25881904510252096
2012-07-11 06:00:00,1.065,1.078,0.01336,23.68,177.73,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17
2012-07-11 07:00:00,0.862,0.909,0.0466399999999999,25.19,255.42,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,0.9659258262890683,-0.25881904510252063
2012-07-11 08:00:00,0.69,0.75,0.06,26.7,108.16,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998
2012-07-11 09:00:00,0.757,0.924,0.16664,28.21,71.79,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,0.7071067811865476,-0.7071067811865475
2012-07-11 10:00:00,0.587,0.847,0.26,29.23,293.65,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,0.5000000000000003,-0.8660254037844385
2012-07-11 11:00:00,0.756,0.769,0.01336,30.25,652.34,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,0.258819045102521,-0.9659258262890682
2012-07-11 12:00:00,0.828,0.828,0.0,31.27,541.43,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0
2012-07-11 13:00:00,0.93,0.93,0.0,30.72,821.24,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,-0.25881904510252035,-0.9659258262890684
2012-07-11 14:00:00,-0.085,0.948,1.03336,30.18,684.6,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388
2012-07-11 15:00:00,0.929,1.136,0.20664,29.64,582.59,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,-0.7071067811865471,-0.7071067811865479
2012-07-11 16:00:00,0.904,0.904,0.0,28.86,43.82,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,-0.8660254037844384,-0.5000000000000004
2012-07-11 17:00:00,0.966,0.966,0.0,28.08,75.52,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,-0.9659258262890681,-0.2588190451025215
2012-07-11 18:00:00,2.16,2.16,0.0,27.3,11.48,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16
2012-07-11 19:00:00,1.027,1.027,0.0,26.51,0.0,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,-0.9659258262890684,0.2588190451025203
2012-07-11 20:00:00,1.242,1.242,0.0,25.73,0.0,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,-0.866025403784439,0.49999999999999933
2012-07-11 21:00:00,2.361,2.361,0.0,24.94,0.0,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,-0.7071067811865477,0.7071067811865474
2012-07-11 22:00:00,1.488,2.315,0.82664,24.52,0.0,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,-0.5000000000000004,0.8660254037844384
2012-07-11 23:00:00,0.678,1.091,0.41336,24.1,0.0,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,-0.25881904510252157,0.9659258262890681
2012-07-12 00:00:00,0.894,0.894,0.0,23.68,0.0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0.0,1.0
