datetime,netload,temp,month_x,month_y,day_x,day_y,hour_x,hour_y,LoadTm1,LoadTm2,LoadTm3,LoadTm4,LoadTm5,LoadTm6,LoadTm7,LoadTm8,LoadTm9,LoadTm10,LoadTm11,LoadTm12
2012-01-01 00:00:00,0.732,11.24,0.0,1.0,0.0,1.0,0.0,1.0,1.131,1.58,1.705,1.372,1.819,2.678,2.644,1.431,1.202,1.356,1.107,0.909
2012-01-01 01:00:00,0.688,11.14,0.0,1.0,0.0,1.0,0.25881904510252074,0.9659258262890683,0.732,1.131,1.58,1.705,1.372,1.819,2.678,2.644,1.431,1.202,1.356,1.107
2012-01-01 02:00:00,0.669,11.04,0.0,1.0,0.0,1.0,0.49999999999999994,0.8660254037844387,0.688,0.732,1.131,1.58,1.705,1.372,1.819,2.678,2.644,1.431,1.202,1.356
2012-01-01 03:00:00,0.694,10.94,0.0,1.0,0.0,1.0,0.7071067811865475,0.7071067811865476,0.669,0.688,0.732,1.131,1.58,1.705,1.372,1.819,2.678,2.644,1.431,1.202
2012-01-01 04:00:00,0.762,10.81,0.0,1.0,0.0,1.0,0.8660254037844386,0.5000000000000001,0.694,0.669,0.688,0.732,1.131,1.58,1.705,1.372,1.819,2.678,2.644,1.431
2012-01-01 05:00:00,0.701,10.68,0.0,1.0,0.0,1.0,0.9659258262890682,0.25881904510252096,0.762,0.694,0.669,0.688,0.732,1.131,1.58,1.705,1.372,1.819,2.678,2.644
2012-01-01 06:00:00,0.87,10.54,0.0,1.0,0.0,1.0,1.0,6.123233995736766e-17,0.701,0.762,0.694,0.669,0.688,0.732,1.131,1.58,1.705,1.372,1.819,2.678
2012-01-01 07:00:00,1.036,10.48,0.0,1.0,0.0,1.0,0.9659258262890683,-0.25881904510252063,0.87,0.701,0.762,0.694,0.669,0.688,0.732,1.131,1.58,1.705,1.372,1.819
2012-01-01 08:00:00,1.608,10.42,0.0,1.0,0.0,1.0,0.8660254037844387,-0.4999999999999998,1.036,0.87,0.701,0.762,0.694,0.669,0.688,0.732,1.131,1.58,1.705,1.372
2012-01-01 09:00:00,2.468,10.36,0.0,1.0,0.0,1.0,0.7071067811865476,-0.7071067811865475,1.608,1.036,0.87,0.701,0.762,0.694,0.669,0.688,0.732,1.131,1.58,1.705
2012-01-01 10:00:00,2.216,10.58,0.0,1.0,0.0,1.0,0.5000000000000003,-0.8660254037844385,2.468,1.608,1.036,0.87,0.701,0.762,0.694,0.669,0.688,0.732,1.131,1.58
2012-01-01 11:00:00,2.794,10.8,0.0,1.0,0.0,1.0,0.258819045102521,-0.9659258262890682,2.216,2.468,1.608,1.036,0.87,0.701,0.762,0.694,0.669,0.688,0.732,1.131
2012-01-01 12:00:00,2.466,11.02,0.0,1.0,0.0,1.0,1.2246467991473532e-16,-1.0,2.794,2.216,2.468,1.608,1.036,0.87,0.701,0.762,0.694,0.669,0.688,0.732
2012-01-01 13:00:00,1.958,10.92,0.0,1.0,0.0,1.0,-0.25881904510252035,-0.9659258262890684,2.466,2.794,2.216,2.468,1.608,1.036,0.87,0.701,0.762,0.694,0.669,0.688
2012-01-01 14:00:00,1.418,10.81,0.0,1.0,0.0,1.0,-0.4999999999999997,-0.8660254037844388,1.958,2.466,2.794,2.216,2.468,1.608,1.036,0.87,0.701,0.762,0.694,0.669
2012-01-01 15:00:00,1.675,10.7,0.0,1.0,0.0,1.0,-0.7071067811865471,-0.7071067811865479,1.418,1.958,2.466,2.794,2.216,2.468,1.608,1.036,0.87,0.701,0.762,0.694
2012-01-01 16:00:00,4.906,10.36,0.0,1.0,0.0,1.0,-0.8660254037844384,-0.5000000000000004,1.675,1.418,1.958,2.466,2.794,2.216,2.468,1.608,1.036,0.87,0.701,0.762
2012-01-01 17:00:00,2.004,10.02,0.0,1.0,0.0,1.0,-0.9659258262890681,-0.2588190451025215,4.906,1.675,1.418,1.958,2.466,2.794,2.216,2.468,1.608,1.036,0.87,0.701
2012-01-01 18:00:00,1.953,9.68,0.0,1.0,0.0,1.0,-1.0,-1.8369701987210297e-16,2.004,4.906,1.675,1.418,1.958,2.466,2.794,2.216,2.468,1.608,1.036,0.87
2012-01-01 19:00:00,1.798,9.11,0.0,1.0,0.0,1.0,-0.9659258262890684,0.2588190451025203,1.953,2.004,4.906,1.675,1.418,1.958,2.466,2.794,2.216,2.468,1.608,1.036
2012-01-01 20:00:00,2.02,8.54,0.0,1.0,0.0,1.0,-0.866025403784439,0.49999999999999933,1.798,1.953,2.004,4.906,1.675,1.418,1.958,2.466,2.794,2.216,2.468,1.608
2012-01-01 21:00:00,1.327,7.97,0.0,1.0,0.0,1.0,-0.7071067811865477,0.7071067811865474,2.02,1.798,1.953,2.004,4.906,1.675,1.418,1.958,2.466,2.794,2.216,2.468
2012-01-01 22:00:00,1.204,7.58,0.0,1.0,0.0,1.0,-0.5000000000000004,0.8660254037844384,1.327,2.02,1.798,1.953,2.004,4.906,1.675,1.418,1.958,2.466,2.794,2.216
2012-01-01 23:00:00,1.066,7.18,0.0,1.0,0.0,1.0,-0.25881904510252157,0.9659258262890681,1.204,1.327,2.02,1.798,1.953,2.004,4.906,1.675,1.418,1.958,2.466,2.794
2012-01-02 00:00:00,0.778,6.78,0.0,1.0,0.7818314824680298,0.6234898018587336,0.0,1.0,1.066,1.204,1.327,2.02,1.798,1.953,2.004,4.906,1.675,1.418,1.958,2.466
2012-01-02 01:00:00,1.014,6.26,0.0,1.0,0.7818314824680298,0.6234898018587336,0.25881904510252074,0.9659258262890683,0.778,1.066,1.204,1.327,2.02,1.798,1.953,2.004,4.906,1.675,1.418,1.958
2012-01-02 02:00:00,0.719,5.74,0.0,1.0,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,1.014,0.778,1.066,1.204,1.327,2.02,1.798,1.953,2.004,4.906,1.675,1.418
2012-01-02 03:00:00,0.516,5.22,0.0,1.0,0.7818314824680298,0.6234898018587336,0.7071067811865475,0.7071067811865476,0.719,1.014,0.778,1.066,1.204,1.327,2.02,1.798,1.953,2.004,4.906,1.675
2012-01-02 04:00:00,0.621,5.06,0.0,1.0,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,0.516,0.719,1.014,0.778,1.066,1.204,1.327,2.02,1.798,1.953,2.004,4.906
2012-01-02 05:00:00,0.719,4.9,0.0,1.0,0.7818314824680298,0.6234898018587336,0.9659258262890682,0.25881904510252096,0.621,0.516,0.719,1.014,0.778,1.066,1.204,1.327,2.02,1.798,1.953,2.004
2012-01-02 06:00:00,0.814,4.73,0.0,1.0,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,0.719,0.621,0.516,0.719,1.014,0.778,1.066,1.204,1.327,2.02,1.798,1.953
2012-01-02 07:00:00,0.92,4.56,0.0,1.0,0.7818314824680298,0.6234898018587336,0.9659258262890683,-0.25881904510252063,0.814,0.719,0.621,0.516,0.719,1.014,0.778,1.066,1.204,1.327,2.02,1.798
2012-01-02 08:00:00,1.571,4.38,0.0,1.0,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,0.92,0.814,0.719,0.621,0.516,0.719,1.014,0.778,1.066,1.204,1.327,2.02
2012-01-02 09:00:00,0.941,4.2,0.0,1.0,0.7818314824680298,0.6234898018587336,0.7071067811865476,-0.7071067811865475,1.571,0.92,0.814,0.719,0.621,0.516,0.719,1.014,0.778,1.066,1.204,1.327
2012-01-02 10:00:00,1.156,4.84,0.0,1.0,0.7818314824680298,0.6234898018587336,0.5000000000000003,-0.8660254037844385,0.941,1.571,0.92,0.814,0.719,0.621,0.516,0.719,1.014,0.778,1.066,1.204
2012-01-02 11:00:00,0.985,5.47,0.0,1.0,0.7818314824680298,0.6234898018587336,0.258819045102521,-0.9659258262890682,1.156,0.941,1.571,0.92,0.814,0.719,0.621,0.516,0.719,1.014,0.778,1.066
2012-01-02 12:00:00,1.018,6.11,0.0,1.0,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,0.985,1.156,0.941,1.571,0.92,0.814,0.719,0.621,0.516,0.719,1.014,0.778
2012-01-02 13:00:00,1.124,6.36,0.0,1.0,0.7818314824680298,0.6234898018587336,-0.25881904510252035,-0.9659258262890684,1.018,0.985,1.156,0.941,1.571,0.92,0.814,0.719,0.621,0.516,0.719,1.014
2012-01-02 14:00:00,1.101,6.6,0.0,1.0,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388,1.124,1.018,0.985,1.156,0.941,1.571,0.92,0.814,0.719,0.621,0.516,0.719
2012-01-02 15:00:00,0.858,6.84,0.0,1.0,0.7818314824680298,0.6234898018587336,-0.7071067811865471,-0.7071067811865479,1.101,1.124,1.018,0.985,1.156,0.941,1.571,0.92,0.814,0.719,0.621,0.516
2012-01-02 16:00:00,1.948,6.35,0.0,1.0,0.7818314824680298,0.6234898018587336,-0.8660254037844384,-0.5000000000000004,0.858,1.101,1.124,1.018,0.985,1.156,0.941,1.571,0.92,0.814,0.719,0.621
2012-01-02 17:00:00,2.112,5.86,0.0,1.0,0.7818314824680298,0.6234898018587336,-0.9659258262890681,-0.2588190451025215,1.948,0.858,1.101,1.124,1.018,0.985,1.156,0.941,1.571,0.92,0.814,0.719
2012-01-02 18:00:00,2.036,5.37,0.0,1.0,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,2.112,1.948,0.858,1.101,1.124,1.018,0.985,1.156,0.941,1.571,0.92,0.814
2012-01-02 19:00:00,2.553,5.45,0.0,1.0,0.7818314824680298,0.6234898018587336,-0.9659258262890684,0.2588190451025203,2.036,2.112,1.948,0.858,1.101,1.124,1.018,0.985,1.156,0.941,1.571,0.92
2012-01-02 20:00:00,2.181,5.53,0.0,1.0,0.7818314824680298,0.6234898018587336,-0.866025403784439,0.49999999999999933,2.553,2.036,2.112,1.948,0.858,1.101,1.124,1.018,0.985,1.156,0.941,1.571
2012-01-02 21:00:00,1.864,5.6,0.0,1.0,0.7818314824680298,0.6234898018587336,-0.7071067811865477,0.7071067811865474,2.181,2.553,2.036,2.112,1.948,0.858,1.101,1.124,1.018,0.985,1.156,0.941
2012-01-02 22:00:00,1.789,6.09,0.0,1.0,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,1.864,2.181,2.553,2.036,2.112,1.948,0.858,1.101,1.124,1.018,0.985,1.156
2012-01-02 23:00:00,1.22,6.57,0.0,1.0,0.7818314824680298,0.6234898018587336,-0.25881904510252157,0.9659258262890681,1.789,1.864,2.181,2.553,2.036,2.112,1.948,0.858,1.101,1.124,1.018,0.985
2012-01-03 00:00:00,1.054,7.05,0.0,1.0,0.9749279121818236,-0.22252093395631434,0.0,1.0,1.22,1.789,1.864,2.181,2.553,2.036,2.112,1.948,0.858,1.101,1.124,1.018
2012-01-03 01:00:00,0.904,7.3,0.0,1.0,0.9749279121818236,-0.22252093395631434,0.25881904510252074,0.9659258262890683,1.054,1.22,1.789,1.864,2.181,2.553,2.036,2.112,1.948,0.858,1.101,1.124
2012-01-03 02:00:00,0.659,7.55,0.0,1.0,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,0.904,1.054,1.22,1.789,1.864,2.181,2.553,2.036,2.112,1.948,0.858,1.101
2012-01-03 03:00:00,0.651,7.8,0.0,1.0,0.9749279121818236,-0.22252093395631434,0.7071067811865475,0.7071067811865476,0.659,0.904,1.054,1.22,1.789,1.864,2.181,2.553,2.036,2.112,1.948,0.858
2012-01-03 04:00:00,0.615,8.41,0.0,1.0,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001,0.651,0.659,0.904,1.054,1.22,1.789,1.864,2.181,2.553,2.036,2.112,1.948
2012-01-03 05:00:00,0.621,9.02,0.0,1.0,0.9749279121818236,-0.22252093395631434,0.9659258262890682,0.25881904510252096,0.615,0.651,0.659,0.904,1.054,1.22,1.789,1.864,2.181,2.553,2.036,2.112
2012-01-03 06:00:00,0.915,9.62,0.0,1.0,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,0.621,0.615,0.651,0.659,0.904,1.054,1.22,1.789,1.864,2.181,2.553,2.036
2012-01-03 07:00:00,1.515,9.98,0.0,1.0,0.9749279121818236,-0.22252093395631434,0.9659258262890683,-0.25881904510252063,0.915,0.621,0.615,0.651,0.659,0.904,1.054,1.22,1.789,1.864,2.181,2.553
2012-01-03 08:00:00,1.221,10.34,0.0,1.0,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998,1.515,0.915,0.621,0.615,0.651,0.659,0.904,1.054,1.22,1.789,1.864,2.181
2012-01-03 09:00:00,1.019,10.69,0.0,1.0,0.9749279121818236,-0.22252093395631434,0.7071067811865476,-0.7071067811865475,1.221,1.515,0.915,0.621,0.615,0.651,0.659,0.904,1.054,1.22,1.789,1.864
2012-01-03 10:00:00,0.964,10.91,0.0,1.0,0.9749279121818236,-0.22252093395631434,0.5000000000000003,-0.8660254037844385,1.019,1.221,1.515,0.915,0.621,0.615,0.651,0.659,0.904,1.054,1.22,1.789
2012-01-03 11:00:00,1.048,11.13,0.0,1.0,0.9749279121818236,-0.22252093395631434,0.258819045102521,-0.9659258262890682,0.964,1.019,1.221,1.515,0.915,0.621,0.615,0.651,0.659,0.904,1.054,1.22
2012-01-03 12:00:00,0.997,11.35,0.0,1.0,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0,1.048,0.964,1.019,1.221,1.515,0.915,0.621,0.615,0.651,0.659,0.904,1.054
2012-01-03 13:00:00,1.383,10.06,0.0,1.0,0.9749279121818236,-0.22252093395631434,-0.25881904510252035,-0.9659258262890684,0.997,1.048,0.964,1.019,1.221,1.515,0.915,0.621,0.615,0.651,0.659,0.904
2012-01-03 14:00:00,1.324,8.77,0.0,1.0,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,1.383,0.997,1.048,0.964,1.019,1.221,1.515,0.915,0.621,0.615,0.651,0.659
2012-01-03 15:00:00,1.242,7.47,0.0,1.0,0.9749279121818236,-0.22252093395631434,-0.7071067811865471,-0.7071067811865479,1.324,1.383,0.997,1.048,0.964,1.019,1.221,1.515,0.915,0.621,0.615,0.651
2012-01-03 16:00:00,1.795,6.8,0.0,1.0,0.9749279121818236,-0.22252093395631434,-0.8660254037844384,-0.5000000000000004,1.242,1.324,1.383,0.997,1.048,0.964,1.019,1.221,1.515,0.915,0.621,0.615
2012-01-03 17:00:00,1.376,6.13,0.0,1.0,0.9749279121818236,-0.22252093395631434,-0.9659258262890681,-0.2588190451025215,1.795,1.242,1.324,1.383,0.997,1.048,0.964,1.019,1.221,1.515,0.915,0.621
2012-01-03 18:00:00,1.949,5.46,0.0,1.0,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,1.376,1.795,1.242,1.324,1.383,0.997,1.048,0.964,1.019,1.221,1.515,0.915
2012-01-03 19:00:00,1.559,5.39,0.0,1.0,0.9749279121818236,-0.22252093395631434,-0.9659258262890684,0.2588190451025203,1.949,1.376,1.795,1.242,1.324,1.383,0.997,1.048,0.964,1.019,1.221,1.515
2012-01-03 20:00:00,2.285,5.32,0.0,1.0,0.9749279121818236,-0.22252093395631434,-0.866025403784439,0.49999999999999933,1.559,1.949,1.376,1.795,1.242,1.324,1.383,0.997,1.048,0.964,1.019,1.221
2012-01-03 21:00:00,1.936,5.24,0.0,1.0,0.9749279121818236,-0.22252093395631434,-0.7071067811865477,0.7071067811865474,2.285,1.559,1.949,1.376,1.795,1.242,1.324,1.383,0.997,1.048,0.964,1.019
2012-01-03 22:00:00,1.486,5.47,0.0,1.0,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384,1.936,2.285,1.559,1.949,1.376,1.795,1.242,1.324,1.383,0.997,1.048,0.964
2012-01-03 23:00:00,1.109,5.69,0.0,1.0,0.9749279121818236,-0.22252093395631434,-0.25881904510252157,0.9659258262890681,1.486,1.936,2.285,1.559,1.949,1.376,1.795,1.242,1.324,1.383,0.997,1.048
2012-01-04 00:00:00,0.883,5.91,0.0,1.0,0.43388373911755823,-0.900968867902419,0.0,1.0,1.109,1.486,1.936,2.285,1.559,1.949,1.376,1.795,1.242,1.324,1.383,0.997
2012-01-04 01:00:00,0.704,5.66,0.0,1.0,0.43388373911755823,-0.900968867902419,0.25881904510252074,0.9659258262890683,0.883,1.109,1.486,1.936,2.285,1.559,1.949,1.376,1.795,1.242,1.324,1.383
2012-01-04 02:00:00,0.608,5.4,0.0,1.0,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,0.704,0.883,1.109,1.486,1.936,2.285,1.559,1.949,1.376,1.795,1.242,1.324
2012-01-04 03:00:00,0.599,5.14,0.0,1.0,0.43388373911755823,-0.900968867902419,0.7071067811865475,0.7071067811865476,0.608,0.704,0.883,1.109,1.486,1.936,2.285,1.559,1.949,1.376,1.795,1.242
2012-01-04 04:00:00,0.59,5.0,0.0,1.0,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,0.599,0.608,0.704,0.883,1.109,1.486,1.936,2.285,1.559,1.949,1.376,1.795
2012-01-04 05:00:00,0.594,4.86,0.0,1.0,0.43388373911755823,-0.900968867902419,0.9659258262890682,0.25881904510252096,0.59,0.599,0.608,0.704,0.883,1.109,1.486,1.936,2.285,1.559,1.949,1.376
2012-01-04 06:00:00,0.843,4.72,0.0,1.0,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17,0.594,0.59,0.599,0.608,0.704,0.883,1.109,1.486,1.936,2.285,1.559,1.949
2012-01-04 07:00:00,1.254,4.73,0.0,1.0,0.43388373911755823,-0.900968867902419,0.9659258262890683,-0.25881904510252063,0.843,0.594,0.59,0.599,0.608,0.704,0.883,1.109,1.486,1.936,2.285,1.559
2012-01-04 08:00:00,1.135,4.74,0.0,1.0,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998,1.254,0.843,0.594,0.59,0.599,0.608,0.704,0.883,1.109,1.486,1.936,2.285
2012-01-04 09:00:00,0.965,4.74,0.0,1.0,0.43388373911755823,-0.900968867902419,0.7071067811865476,-0.7071067811865475,1.135,1.254,0.843,0.594,0.59,0.599,0.608,0.704,0.883,1.109,1.486,1.936
2012-01-04 10:00:00,1.119,5.7,0.0,1.0,0.43388373911755823,-0.900968867902419,0.5000000000000003,-0.8660254037844385,0.965,1.135,1.254,0.843,0.594,0.59,0.599,0.608,0.704,0.883,1.109,1.486
2012-01-04 11:00:00,0.801,6.65,0.0,1.0,0.43388373911755823,-0.900968867902419,0.258819045102521,-0.9659258262890682,1.119,0.965,1.135,1.254,0.843,0.594,0.59,0.599,0.608,0.704,0.883,1.109
2012-01-04 12:00:00,1.179,7.61,0.0,1.0,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0,0.801,1.119,0.965,1.135,1.254,0.843,0.594,0.59,0.599,0.608,0.704,0.883
2012-01-04 13:00:00,1.905,7.74,0.0,1.0,0.43388373911755823,-0.900968867902419,-0.25881904510252035,-0.9659258262890684,1.179,0.801,1.119,0.965,1.135,1.254,0.843,0.594,0.59,0.599,0.608,0.704
2012-01-04 14:00:00,1.07,7.87,0.0,1.0,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,1.905,1.179,0.801,1.119,0.965,1.135,1.254,0.843,0.594,0.59,0.599,0.608
2012-01-04 15:00:00,0.906,7.99,0.0,1.0,0.43388373911755823,-0.900968867902419,-0.7071067811865471,-0.7071067811865479,1.07,1.905,1.179,0.801,1.119,0.965,1.135,1.254,0.843,0.594,0.59,0.599
2012-01-04 16:00:00,1.598,8.05,0.0,1.0,0.43388373911755823,-0.900968867902419,-0.8660254037844384,-0.5000000000000004,0.906,1.07,1.905,1.179,0.801,1.119,0.965,1.135,1.254,0.843,0.594,0.59
2012-01-04 17:00:00,2.528,8.11,0.0,1.0,0.43388373911755823,-0.900968867902419,-0.9659258262890681,-0.2588190451025215,1.598,0.906,1.07,1.905,1.179,0.801,1.119,0.965,1.135,1.254,0.843,0.594
2012-01-04 18:00:00,2.881,8.17,0.0,1.0,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,2.528,1.598,0.906,1.07,1.905,1.179,0.801,1.119,0.965,1.135,1.254,0.843
2012-01-04 19:00:00,4.058,8.31,0.0,1.0,0.43388373911755823,-0.900968867902419,-0.9659258262890684,0.2588190451025203,2.881,2.528,1.598,0.906,1.07,1.905,1.179,0.801,1.119,0.965,1.135,1.254
2012-01-04 20:00:00,2.317,8.44,0.0,1.0,0.43388373911755823,-0.900968867902419,-0.866025403784439,0.49999999999999933,4.058,2.881,2.528,1.598,0.906,1.07,1.905,1.179,0.801,1.119,0.965,1.135
2012-01-04 21:00:00,1.84,8.57,0.0,1.0,0.43388373911755823,-0.900968867902419,-0.7071067811865477,0.7071067811865474,2.317,4.058,2.881,2.528,1.598,0.906,1.07,1.905,1.179,0.801,1.119,0.965
2012-01-04 22:00:00,1.879,8.7,0.0,1.0,0.43388373911755823,-0.900968867902419,-0.5000000000000004,0.8660254037844384,1.84,2.317,4.058,2.881,2.528,1.598,0.906,1.07,1.905,1.179,0.801,1.119
2012-01-04 23:00:00,1.494,8.83,0.0,1.0,0.43388373911755823,-0.900968867902419,-0.25881904510252157,0.9659258262890681,1.879,1.84,2.317,4.058,2.881,2.528,1.598,0.906,1.07,1.905,1.179,0.801
2012-01-05 00:00:00,1.319,8.95,0.0,1.0,-0.433883739117558,-0.9009688679024191,0.0,1.0,1.494,1.879,1.84,2.317,4.058,2.881,2.528,1.598,0.906,1.07,1.905,1.179
2012-01-05 01:00:00,1.315,9.03,0.0,1.0,-0.433883739117558,-0.9009688679024191,0.25881904510252074,0.9659258262890683,1.319,1.494,1.879,1.84,2.317,4.058,2.881,2.528,1.598,0.906,1.07,1.905
2012-01-05 02:00:00,1.091,9.11,0.0,1.0,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,1.315,1.319,1.494,1.879,1.84,2.317,4.058,2.881,2.528,1.598,0.906,1.07
2012-01-05 03:00:00,0.731,9.18,0.0,1.0,-0.433883739117558,-0.9009688679024191,0.7071067811865475,0.7071067811865476,1.091,1.315,1.319,1.494,1.879,1.84,2.317,4.058,2.881,2.528,1.598,0.906
2012-01-05 04:00:00,0.608,9.36,0.0,1.0,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,0.731,1.091,1.315,1.319,1.494,1.879,1.84,2.317,4.058,2.881,2.528,1.598
2012-01-05 05:00:00,0.723,9.54,0.0,1.0,-0.433883739117558,-0.9009688679024191,0.9659258262890682,0.25881904510252096,0.608,0.731,1.091,1.315,1.319,1.494,1.879,1.84,2.317,4.058,2.881,2.528
2012-01-05 06:00:00,0.993,9.72,0.0,1.0,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,0.723,0.608,0.731,1.091,1.315,1.319,1.494,1.879,1.84,2.317,4.058,2.881
2012-01-05 07:00:00,1.387,9.34,0.0,1.0,-0.433883739117558,-0.9009688679024191,0.9659258262890683,-0.25881904510252063,0.993,0.723,0.608,0.731,1.091,1.315,1.319,1.494,1.879,1.84,2.317,4.058
2012-01-05 08:00:00,1.364,8.96,0.0,1.0,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,1.387,0.993,0.723,0.608,0.731,1.091,1.315,1.319,1.494,1.879,1.84,2.317
2012-01-05 09:00:00,1.015,8.58,0.0,1.0,-0.433883739117558,-0.9009688679024191,0.7071067811865476,-0.7071067811865475,1.364,1.387,0.993,0.723,0.608,0.731,1.091,1.315,1.319,1.494,1.879,1.84
2012-01-05 10:00:00,0.667,8.67,0.0,1.0,-0.433883739117558,-0.9009688679024191,0.5000000000000003,-0.8660254037844385,1.015,1.364,1.387,0.993,0.723,0.608,0.731,1.091,1.315,1.319,1.494,1.879
2012-01-05 11:00:00,1.382,8.75,0.0,1.0,-0.433883739117558,-0.9009688679024191,0.258819045102521,-0.9659258262890682,0.667,1.015,1.364,1.387,0.993,0.723,0.608,0.731,1.091,1.315,1.319,1.494
2012-01-05 12:00:00,1.135,8.84,0.0,1.0,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,1.382,0.667,1.015,1.364,1.387,0.993,0.723,0.608,0.731,1.091,1.315,1.319
2012-01-05 13:00:00,2.961,8.72,0.0,1.0,-0.433883739117558,-0.9009688679024191,-0.25881904510252035,-0.9659258262890684,1.135,1.382,0.667,1.015,1.364,1.387,0.993,0.723,0.608,0.731,1.091,1.315
2012-01-05 14:00:00,2.943,8.6,0.0,1.0,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388,2.961,1.135,1.382,0.667,1.015,1.364,1.387,0.993,0.723,0.608,0.731,1.091
2012-01-05 15:00:00,0.927,8.47,0.0,1.0,-0.433883739117558,-0.9009688679024191,-0.7071067811865471,-0.7071067811865479,2.943,2.961,1.135,1.382,0.667,1.015,1.364,1.387,0.993,0.723,0.608,0.731
2012-01-05 16:00:00,1.651,7.83,0.0,1.0,-0.433883739117558,-0.9009688679024191,-0.8660254037844384,-0.5000000000000004,0.927,2.943,2.961,1.135,1.382,0.667,1.015,1.364,1.387,0.993,0.723,0.608
2012-01-05 17:00:00,3.299,7.19,0.0,1.0,-0.433883739117558,-0.9009688679024191,-0.9659258262890681,-0.2588190451025215,1.651,0.927,2.943,2.961,1.135,1.382,0.667,1.015,1.364,1.387,0.993,0.723
2012-01-05 18:00:00,2.861,6.54,0.0,1.0,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,3.299,1.651,0.927,2.943,2.961,1.135,1.382,0.667,1.015,1.364,1.387,0.993
2012-01-05 19:00:00,1.88,6.18,0.0,1.0,-0.433883739117558,-0.9009688679024191,-0.9659258262890684,0.2588190451025203,2.861,3.299,1.651,0.927,2.943,2.961,1.135,1.382,0.667,1.015,1.364,1.387
2012-01-05 20:00:00,1.487,5.82,0.0,1.0,-0.433883739117558,-0.9009688679024191,-0.866025403784439,0.49999999999999933,1.88,2.861,3.299,1.651,0.927,2.943,2.961,1.135,1.382,0.667,1.015,1.364
2012-01-05 21:00:00,1.501,5.45,0.0,1.0,-0.433883739117558,-0.9009688679024191,-0.7071067811865477,0.7071067811865474,1.487,1.88,2.861,3.299,1.651,0.927,2.943,2.961,1.135,1.382,0.667,1.015
2012-01-05 22:00:00,1.802,5.38,0.0,1.0,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,1.501,1.487,1.88,2.861,3.299,1.651,0.927,2.943,2.961,1.135,1.382,0.667
2012-01-05 23:00:00,1.429,5.3,0.0,1.0,-0.433883739117558,-0.9009688679024191,-0.25881904510252157,0.9659258262890681,1.802,1.501,1.487,1.88,2.861,3.299,1.651,0.927,2.943,2.961,1.135,1.382
2012-01-06 00:00:00,0.962,5.22,0.0,1.0,-0.9749279121818236,-0.2225209339563146,0.0,1.0,1.429,1.802,1.501,1.487,1.88,2.861,3.299,1.651,0.927,2.943,2.961,1.135
2012-01-06 01:00:00,0.682,5.01,0.0,1.0,-0.9749279121818236,-0.2225209339563146,0.25881904510252074,0.9659258262890683,0.962,1.429,1.802,1.501,1.487,1.88,2.861,3.299,1.651,0.927,2.943,2.961
2012-01-06 02:00:00,0.552,4.8,0.0,1.0,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,0.682,0.962,1.429,1.802,1.501,1.487,1.88,2.861,3.299,1.651,0.927,2.943
2012-01-06 03:00:00,0.645,4.59,0.0,1.0,-0.9749279121818236,-0.2225209339563146,0.7071067811865475,0.7071067811865476,0.552,0.682,0.962,1.429,1.802,1.501,1.487,1.88,2.861,3.299,1.651,0.927
