datetime,netload,load,pv,temp,irrad
2012-01-01 00:00:00,2.52,2.52,0.0,9.19,0.0
2012-01-01 01:00:00,2.359,2.359,0.0,8.56,0.0
2012-01-01 02:00:00,1.838,1.838,0.0,7.94,0.0
2012-01-01 03:00:00,1.424,1.424,0.0,7.32,0.0
2012-01-01 04:00:00,1.333,1.333,0.0,7.23,0.0
2012-01-01 05:00:00,1.512,1.512,0.0,7.14,0.0
2012-01-01 06:00:00,1.549,1.589,0.04,7.05,79.56
2012-01-01 07:00:00,1.62732,1.694,0.06668,7.42,236.63
2012-01-01 08:00:00,2.16968,2.343,0.17332,7.78,174.33
2012-01-01 09:00:00,3.04268,3.356,0.31332,8.15,134.15
2012-01-01 10:00:00,2.99332,3.2,0.20668,8.85,81.99
2012-01-01 11:00:00,4.843,4.943,0.1,9.56,16.03
2012-01-01 12:00:00,5.333,5.393,0.06,10.27,24.74
2012-01-01 13:00:00,4.133,4.133,0.0,10.48,9.96
2012-01-01 14:00:00,4.925,4.925,0.0,10.69,0.0
2012-01-01 15:00:00,4.967,4.967,0.0,10.91,0.0
2012-01-01 16:00:00,4.41,4.41,0.0,10.64,0.0
2012-01-01 17:00:00,4.735,4.735,0.0,10.37,0.0
2012-01-01 18:00:00,3.943,3.943,0.0,10.09,0.0
2012-01-01 19:00:00,4.27,4.27,0.0,9.97,0.0
2012-01-01 20:00:00,4.352,4.352,0.0,9.85,0.0
2012-01-01 21:00:00,4.464,4.464,0.0,9.72,0.0
2012-01-01 22:00:00,4.331,4.331,0.0,9.71,0.0
2012-01-01 23:00:00,3.459,3.459,0.0,9.7,0.0
2012-01-02 00:00:00,2.673,2.673,0.0,9.69,0.0
2012-01-02 01:00:00,1.888,1.888,0.0,9.71,0.0
2012-01-02 02:00:00,1.765,1.765,0.0,9.73,0.0
2012-01-02 03:00:00,1.515,1.515,0.0,9.75,0.0
2012-01-02 04:00:00,1.554,1.554,0.0,9.78,0.0
2012-01-02 05:00:00,1.688,1.688,0.0,9.8,0.0
2012-01-02 06:00:00,1.674,1.694,0.02,9.83,0.0
2012-01-02 07:00:00,1.74632,1.773,0.02668,9.97,154.48
2012-01-02 08:00:00,2.8076800000000004,2.841,0.0333199999999999,10.12,0.0
2012-01-02 09:00:00,4.34368,4.377,0.0333199999999999,10.26,0.0
2012-01-02 10:00:00,3.50732,3.534,0.02668,10.49,0.0
2012-01-02 11:00:00,3.395,3.415,0.02,10.72,0.0
2012-01-02 12:00:00,3.81268,3.846,0.0333199999999999,10.95,3.49
2012-01-02 13:00:00,4.16332,4.17,0.00668,10.7,2.72
2012-01-02 14:00:00,3.492,3.492,0.0,10.45,0.0
2012-01-02 15:00:00,2.797,2.797,0.0,10.2,0.0
2012-01-02 16:00:00,2.457,2.457,0.0,9.32,0.0
2012-01-02 17:00:00,3.633,3.633,0.0,8.45,0.0
2012-01-02 18:00:00,3.753,3.753,0.0,7.57,0.0
2012-01-02 19:00:00,4.521,4.521,0.0,6.91,0.0
2012-01-02 20:00:00,4.204,4.204,0.0,6.25,0.0
2012-01-02 21:00:00,3.547,3.547,0.0,5.59,0.0
2012-01-02 22:00:00,2.876,2.876,0.0,5.72,0.0
2012-01-02 23:00:00,2.931,2.931,0.0,5.85,0.0
2012-01-03 00:00:00,2.453,2.453,0.0,5.98,0.0
2012-01-03 01:00:00,1.818,1.818,0.0,5.57,0.0
2012-01-03 02:00:00,1.652,1.652,0.0,5.16,0.0
2012-01-03 03:00:00,1.401,1.401,0.0,4.75,0.0
2012-01-03 04:00:00,1.273,1.273,0.0,4.57,0.0
2012-01-03 05:00:00,1.531,1.531,0.0,4.38,0.0
2012-01-03 06:00:00,1.419,1.459,0.04,4.2,58.45
2012-01-03 07:00:00,1.74532,1.892,0.14668,4.47,132.0
2012-01-03 08:00:00,1.64332,1.83,0.1866799999999999,4.75,248.43
2012-01-03 09:00:00,3.69132,3.878,0.1866799999999999,5.02,97.78
2012-01-03 10:00:00,2.77132,2.878,0.10668,5.9,107.44
2012-01-03 11:00:00,4.31432,4.361,0.04668,6.78,12.75
2012-01-03 12:00:00,5.16432,5.171,0.00668,7.66,0.0
2012-01-03 13:00:00,5.395,5.395,0.0,7.75,0.91
2012-01-03 14:00:00,3.503,3.503,0.0,7.84,0.0
2012-01-03 15:00:00,2.909,2.909,0.0,7.94,0.0
2012-01-03 16:00:00,4.188,4.188,0.0,7.73,0.0
2012-01-03 17:00:00,6.097,6.097,0.0,7.52,0.0
2012-01-03 18:00:00,5.454,5.454,0.0,7.3,0.0
2012-01-03 19:00:00,4.146,4.146,0.0,7.0,0.0
2012-01-03 20:00:00,4.906,4.906,0.0,6.7,0.0
2012-01-03 21:00:00,4.709,4.709,0.0,6.4,0.0
2012-01-03 22:00:00,3.824,3.824,0.0,6.59,0.0
2012-01-03 23:00:00,2.99,2.99,0.0,6.79,0.0
2012-01-04 00:00:00,3.167,3.167,0.0,6.98,0.0
2012-01-04 01:00:00,1.961,1.961,0.0,6.81,0.0
2012-01-04 02:00:00,1.433,1.433,0.0,6.64,0.0
2012-01-04 03:00:00,1.689,1.689,0.0,6.48,0.0
2012-01-04 04:00:00,1.862,1.862,0.0,6.22,0.0
2012-01-04 05:00:00,1.33668,1.35,0.01332,5.97,0.0
2012-01-04 06:00:00,1.52532,1.552,0.02668,5.71,0.0
2012-01-04 07:00:00,1.76232,1.849,0.08668,6.19,0.0
2012-01-04 08:00:00,1.94968,2.063,0.11332,6.66,6.36
2012-01-04 09:00:00,4.704,4.704,0.0,7.14,0.0
2012-01-04 10:00:00,4.341,4.341,0.0,7.82,0.0
2012-01-04 11:00:00,5.183,5.183,0.0,8.51,172.71
2012-01-04 12:00:00,4.673,4.673,0.0,9.2,6.93
2012-01-04 13:00:00,2.783,2.783,0.0,9.01,39.82
2012-01-04 14:00:00,2.298,2.298,0.0,8.82,0.0
2012-01-04 15:00:00,1.70768,2.001,0.29332,8.64,0.0
2012-01-04 16:00:00,2.10332,2.25,0.14668,8.0,0.0
2012-01-04 17:00:00,3.844,3.844,0.0,7.37,0.0
2012-01-04 18:00:00,3.656,3.656,0.0,6.73,0.0
2012-01-04 19:00:00,5.182,5.182,0.0,6.59,0.0
2012-01-04 20:00:00,4.703,4.703,0.0,6.45,0.0
2012-01-04 21:00:00,3.482,3.482,0.0,6.31,0.0
2012-01-04 22:00:00,3.561,3.561,0.0,6.49,0.0
2012-01-04 23:00:00,2.713,2.713,0.0,6.68,0.0
2012-01-05 00:00:00,1.905,1.905,0.0,6.86,0.0
2012-01-05 01:00:00,1.67,1.67,0.0,6.68,0.0
2012-01-05 02:00:00,1.554,1.554,0.0,6.5,0.0
2012-01-05 03:00:00,1.323,1.323,0.0,6.33,0.0
2012-01-05 04:00:00,1.395,1.395,0.0,5.88,0.0
2012-01-05 05:00:00,1.62,1.62,0.0,5.43,0.0
2012-01-05 06:00:00,1.376,1.376,0.0,4.98,0.0
2012-01-05 07:00:00,1.56368,1.777,0.21332,5.5,0.0
2012-01-05 08:00:00,3.59632,3.703,0.10668,6.03,0.0
2012-01-05 09:00:00,3.321,3.321,0.0,6.55,6.14
2012-01-05 10:00:00,3.049,3.049,0.0,7.06,68.53
2012-01-05 11:00:00,2.776,2.916,0.14,7.57,539.47
2012-01-05 12:00:00,2.252,2.952,0.7,8.08,85.26
2012-01-05 13:00:00,4.285,4.325,0.04,8.22,35.3
2012-01-05 14:00:00,4.207,4.207,0.0,8.36,0.0
2012-01-05 15:00:00,3.654,3.654,0.0,8.5,0.0
2012-01-05 16:00:00,3.456,3.456,0.0,7.44,0.0
2012-01-05 17:00:00,5.922,5.922,0.0,6.39,0.0
2012-01-05 18:00:00,4.992,4.992,0.0,5.33,0.0
2012-01-05 19:00:00,5.0,5.0,0.0,4.77,0.0
2012-01-05 20:00:00,4.146,4.146,0.0,4.21,0.0
2012-01-05 21:00:00,4.405,4.405,0.0,3.64,0.0
2012-01-05 22:00:00,4.252,4.252,0.0,3.65,0.0
2012-01-05 23:00:00,3.754,3.754,0.0,3.66,0.0
2012-01-06 00:00:00,2.818,2.818,0.0,3.67,0.0
2012-01-06 01:00:00,2.403,2.403,0.0,3.63,0.0
2012-01-06 02:00:00,2.027,2.027,0.0,3.59,0.0
2012-01-06 03:00:00,2.119,2.119,0.0,3.55,0.0
2012-01-06 04:00:00,1.93,1.93,0.0,3.2,0.0
2012-01-06 05:00:00,1.832,1.832,0.0,2.84,0.0
2012-01-06 06:00:00,2.01068,2.064,0.05332,2.49,13.94
2012-01-06 07:00:00,2.2703200000000003,2.297,0.02668,2.91,93.19
2012-01-06 08:00:00,2.674,2.774,0.1,3.34,28.67
2012-01-06 09:00:00,4.992,5.092,0.1,3.76,12.27
2012-01-06 10:00:00,3.168,3.168,0.0,4.61,0.0
2012-01-06 11:00:00,4.093,4.093,0.0,5.46,0.0
2012-01-06 12:00:00,4.333,4.413,0.08,6.32,0.0
2012-01-06 13:00:00,2.945,3.025,0.08,6.38,3.62
2012-01-06 14:00:00,2.591,2.591,0.0,6.44,0.0
2012-01-06 15:00:00,2.977,2.977,0.0,6.5,0.0
2012-01-06 16:00:00,2.708,2.708,0.0,5.76,0.0
2012-01-06 17:00:00,4.683,4.683,0.0,5.02,0.0
2012-01-06 18:00:00,4.492,4.492,0.0,4.27,0.0
2012-01-06 19:00:00,4.927,4.927,0.0,4.12,0.0
2012-01-06 20:00:00,3.492,3.492,0.0,3.97,0.0
2012-01-06 21:00:00,3.757,3.757,0.0,3.81,0.0
2012-01-06 22:00:00,3.009,3.009,0.0,3.69,0.0
2012-01-06 23:00:00,2.8,2.8,0.0,3.58,0.0
2012-01-07 00:00:00,3.282,3.282,0.0,3.46,0.0
2012-01-07 01:00:00,2.538,2.538,0.0,3.47,0.0
2012-01-07 02:00:00,2.085,2.085,0.0,3.48,0.0
2012-01-07 03:00:00,1.992,1.992,0.0,3.49,0.0
2012-01-07 04:00:00,1.885,1.885,0.0,4.07,0.0
2012-01-07 05:00:00,1.908,1.908,0.0,4.65,0.0
2012-01-07 06:00:00,2.037,2.037,0.0,5.23,0.0
2012-01-07 07:00:00,2.302,2.302,0.0,5.79,0.0
2012-01-07 08:00:00,2.329,2.329,0.0,6.34,0.0
2012-01-07 09:00:00,3.126,3.146,0.02,6.9,21.47
2012-01-07 10:00:00,3.422,3.442,0.02,7.84,9.16
2012-01-07 11:00:00,4.444,4.444,0.0,8.78,0.0
2012-01-07 12:00:00,4.093,4.093,0.0,9.72,0.0
2012-01-07 13:00:00,4.183,4.183,0.0,9.99,22.63
2012-01-07 14:00:00,4.907,4.927,0.02,10.26,0.0
2012-01-07 15:00:00,3.768,3.868,0.1,10.54,0.0
2012-01-07 16:00:00,3.722,3.722,0.0,10.01,0.0
2012-01-07 17:00:00,4.783,4.783,0.0,9.48,0.0
2012-01-07 18:00:00,5.19,5.19,0.0,8.94,0.0
2012-01-07 19:00:00,6.835,6.835,0.0,8.32,0.0
2012-01-07 20:00:00,5.374,5.374,0.0,7.69,0.0
2012-01-07 21:00:00,4.931,4.931,0.0,7.06,0.0
2012-01-07 22:00:00,4.147,4.147,0.0,6.47,0.0
2012-01-07 23:00:00,4.493,4.493,0.0,5.88,0.0
2012-01-08 00:00:00,3.01,3.01,0.0,5.29,0.0
2012-01-08 01:00:00,2.445,2.445,0.0,5.48,0.0
2012-01-08 02:00:00,2.018,2.018,0.0,5.67,0.0
2012-01-08 03:00:00,1.968,1.968,0.0,5.87,0.0
2012-01-08 04:00:00,1.927,1.927,0.0,5.75,0.0
2012-01-08 05:00:00,1.906,1.906,0.0,5.63,0.0
2012-01-08 06:00:00,2.08,2.08,0.0,5.51,4.56
2012-01-08 07:00:00,2.216,2.216,0.0,6.13,107.32
2012-01-08 08:00:00,2.97168,3.005,0.0333199999999999,6.76,9.45
2012-01-08 09:00:00,3.874,3.914,0.04,7.38,0.0
2012-01-08 10:00:00,4.64332,4.65,0.00668,8.63,0.0
2012-01-08 11:00:00,4.882,4.882,0.0,9.88,0.0
2012-01-08 12:00:00,4.166,4.166,0.0,11.13,0.0
2012-01-08 13:00:00,4.437,4.437,0.0,11.27,0.0
2012-01-08 14:00:00,3.934,3.934,0.0,11.42,0.0
2012-01-08 15:00:00,3.27468,3.328,0.05332,11.57,0.0
2012-01-08 16:00:00,4.5143200000000006,4.541,0.02668,11.2,0.0
2012-01-08 17:00:00,5.12,5.12,0.0,10.84,0.0
2012-01-08 18:00:00,5.857,5.857,0.0,10.47,0.0
2012-01-08 19:00:00,3.926,3.926,0.0,10.48,0.0
2012-01-08 20:00:00,4.051,4.051,0.0,10.49,0.0
2012-01-08 21:00:00,3.763,3.763,0.0,10.49,0.0
2012-01-08 22:00:00,3.634,3.634,0.0,10.49,0.0
2012-01-08 23:00:00,2.969,2.969,0.0,10.48,0.0
2012-01-09 00:00:00,2.589,2.589,0.0,10.48,0.0
2012-01-09 01:00:00,1.716,1.716,0.0,10.36,0.0
2012-01-09 02:00:00,1.409,1.409,0.0,10.25,0.0
2012-01-09 03:00:00,1.284,1.284,0.0,10.14,0.0
2012-01-09 04:00:00,1.381,1.381,0.0,9.91,0.0
2012-01-09 05:00:00,1.38,1.38,0.0,9.68,0.0
2012-01-09 06:00:00,1.364,1.364,0.0,9.45,16.07
2012-01-09 07:00:00,1.80632,1.813,0.00668,9.7,26.49
2012-01-09 08:00:00,3.67568,3.709,0.0333199999999999,9.95,80.41
2012-01-09 09:00:00,3.743,3.743,0.0,10.2,100.27
2012-01-09 10:00:00,2.79,2.79,0.0,10.36,95.54
2012-01-09 11:00:00,2.833,2.873,0.04,10.52,172.98
2012-01-09 12:00:00,2.931,2.971,0.04,10.68,248.18
2012-01-09 13:00:00,3.094,3.094,0.0,11.11,39.82
2012-01-09 14:00:00,3.15232,3.159,0.00668,11.54,0.0
2012-01-09 15:00:00,3.88868,3.922,0.0333199999999999,11.97,0.0
2012-01-09 16:00:00,3.258,3.258,0.0,11.2,0.0
2012-01-09 17:00:00,4.617,4.617,0.0,10.43,0.0
2012-01-09 18:00:00,5.326,5.326,0.0,9.66,0.0
2012-01-09 19:00:00,3.744,3.744,0.0,9.85,0.0
2012-01-09 20:00:00,5.201,5.201,0.0,10.04,0.0
2012-01-09 21:00:00,4.543,4.543,0.0,10.22,0.0
2012-01-09 22:00:00,3.259,3.259,0.0,10.36,0.0
2012-01-09 23:00:00,3.213,3.213,0.0,10.5,0.0
2012-01-10 00:00:00,2.78,2.78,0.0,10.64,0.0
2012-01-10 01:00:00,2.46,2.46,0.0,10.12,0.0
2012-01-10 02:00:00,2.061,2.061,0.0,9.6,0.0
2012-01-10 03:00:00,1.793,1.793,0.0,9.09,0.0
2012-01-10 04:00:00,2.1,2.1,0.0,8.91,0.0
2012-01-10 05:00:00,1.725,1.725,0.0,8.73,0.0
2012-01-10 06:00:00,1.979,1.979,0.0,8.55,40.36
2012-01-10 07:00:00,2.114,2.114,0.0,8.63,154.86
2012-01-10 08:00:00,3.385,3.385,0.0,8.72,80.52
2012-01-10 09:00:00,3.509,3.509,0.0,8.8,76.62
2012-01-10 10:00:00,3.042,3.042,0.0,9.25,52.97
2012-01-10 11:00:00,2.784,2.784,0.0,9.7,35.95
2012-01-10 12:00:00,3.219,3.219,0.0,10.15,29.33
2012-01-10 13:00:00,2.73932,3.106,0.36668,10.53,22.63
2012-01-10 14:00:00,3.02068,3.094,0.07332,10.91,0.0
2012-01-10 15:00:00,3.123,3.123,0.0,11.29,0.0
2012-01-10 16:00:00,3.143,3.143,0.0,10.97,0.0
2012-01-10 17:00:00,4.368,4.368,0.0,10.66,0.0
2012-01-10 18:00:00,5.658,5.658,0.0,10.34,0.0
2012-01-10 19:00:00,5.032,5.032,0.0,10.06,0.0
2012-01-10 20:00:00,6.798,6.798,0.0,9.77,0.0
2012-01-10 21:00:00,6.647,6.647,0.0,9.48,0.0
2012-01-10 22:00:00,4.331,4.331,0.0,9.66,0.0
2012-01-10 23:00:00,3.188,3.188,0.0,9.85,0.0
2012-01-11 00:00:00,2.444,2.444,0.0,10.03,0.0
2012-01-11 01:00:00,3.101,3.101,0.0,10.1,0.0
2012-01-11 02:00:00,1.701,1.701,0.0,10.17,0.0
2012-01-11 03:00:00,1.976,1.976,0.0,10.24,0.0
2012-01-11 04:00:00,1.908,1.908,0.0,10.43,0.0
2012-01-11 05:00:00,1.837,1.837,0.0,10.62,0.0
2012-01-11 06:00:00,2.0,2.0,0.0,10.81,228.46
2012-01-11 07:00:00,2.136,2.136,0.0,10.68,496.88
2012-01-11 08:00:00,2.796,2.796,0.0,10.54,473.6
2012-01-11 09:00:00,4.472,4.472,0.0,10.41,68.11
2012-01-11 10:00:00,4.33468,4.888,0.55332,10.4,44.46
2012-01-11 11:00:00,2.91932,3.226,0.30668,10.39,225.01
2012-01-11 12:00:00,2.715,2.735,0.02,10.38,109.37
2012-01-11 13:00:00,2.885,2.885,0.0,9.76,24.44
2012-01-11 14:00:00,2.637,2.637,0.0,9.14,0.0
2012-01-11 15:00:00,2.342,2.342,0.0,8.52,0.0
2012-01-11 16:00:00,2.774,2.774,0.0,7.89,0.0
2012-01-11 17:00:00,3.743,3.743,0.0,7.26,0.0
2012-01-11 18:00:00,4.341,4.341,0.0,6.62,0.0
2012-01-11 19:00:00,6.046,6.046,0.0,6.47,0.0
2012-01-11 20:00:00,4.278,4.278,0.0,6.31,0.0
2012-01-11 21:00:00,4.011,4.011,0.0,6.15,0.0
2012-01-11 22:00:00,3.374,3.374,0.0,6.17,0.0
2012-01-11 23:00:00,2.669,2.669,0.0,6.19,0.0
2012-01-12 00:00:00,2.587,2.587,0.0,6.21,0.0
2012-01-12 01:00:00,2.345,2.345,0.0,5.89,0.0
2012-01-12 02:00:00,1.949,1.949,0.0,5.57,0.0
2012-01-12 03:00:00,1.863,1.863,0.0,5.26,0.0
2012-01-12 04:00:00,1.906,1.906,0.0,5.1,0.0
2012-01-12 05:00:00,1.80868,1.822,0.01332,4.95,0.0
2012-01-12 06:00:00,1.92732,1.974,0.04668,4.79,41.96
2012-01-12 07:00:00,2.553,2.633,0.08,5.14,45.41
2012-01-12 08:00:00,3.68032,3.767,0.08668,5.49,106.13
2012-01-12 09:00:00,4.91268,4.986,0.07332,5.84,30.27
2012-01-12 10:00:00,2.278,2.358,0.08,6.32,38.79
2012-01-12 11:00:00,2.0203200000000003,2.047,0.02668,6.81,40.68
2012-01-12 12:00:00,1.9016800000000005,1.935,0.0333199999999999,7.3,34.06
2012-01-12 13:00:00,2.905,2.905,0.0,7.17,47.06
2012-01-12 14:00:00,3.308,3.308,0.0,7.05,0.0
2012-01-12 15:00:00,2.626,2.626,0.0,6.93,0.0
2012-01-12 16:00:00,3.107,3.107,0.0,6.35,0.0
2012-01-12 17:00:00,4.893,4.893,0.0,5.78,0.0
2012-01-12 18:00:00,5.842,5.842,0.0,5.2,0.0
2012-01-12 19:00:00,3.458,3.458,0.0,4.91,0.0
2012-01-12 20:00:00,3.743,3.743,0.0,4.62,0.0
2012-01-12 21:00:00,4.163,4.163,0.0,4.32,0.0
2012-01-12 22:00:00,3.261,3.261,0.0,4.14,0.0
2012-01-12 23:00:00,2.649,2.649,0.0,3.97,0.0
2012-01-13 00:00:00,2.123,2.123,0.0,3.79,0.0
2012-01-13 01:00:00,1.818,1.818,0.0,3.22,0.0
2012-01-13 02:00:00,1.462,1.462,0.0,2.65,0.0
2012-01-13 03:00:00,1.439,1.439,0.0,2.08,0.0
2012-01-13 04:00:00,1.405,1.405,0.0,1.88,0.0
2012-01-13 05:00:00,1.51432,1.521,0.00668,1.67,0.0
2012-01-13 06:00:00,1.59932,1.646,0.04668,1.47,113.66
2012-01-13 07:00:00,1.677,1.837,0.16,1.96,165.39
2012-01-13 08:00:00,3.276,3.676,0.4,2.45,308.89
2012-01-13 09:00:00,3.759,4.019,0.26,2.94,382.87
2012-01-13 10:00:00,2.02332,2.17,0.14668,3.88,115.29
2012-01-13 11:00:00,2.711,2.851,0.14,4.82,201.23
2012-01-13 12:00:00,3.10968,3.183,0.07332,5.77,296.63
2012-01-13 13:00:00,2.7143200000000003,2.721,0.00668,5.71,46.16
2012-01-13 14:00:00,1.931,1.931,0.0,5.65,0.0
2012-01-13 15:00:00,2.997,2.997,0.0,5.6,0.0
2012-01-13 16:00:00,2.416,2.416,0.0,4.72,0.0
2012-01-13 17:00:00,4.358,4.358,0.0,3.85,0.0
2012-01-13 18:00:00,4.553,4.553,0.0,2.97,0.0
2012-01-13 19:00:00,5.797,5.797,0.0,1.92,0.0
2012-01-13 20:00:00,6.101,6.101,0.0,0.87,0.0
2012-01-13 21:00:00,4.878,4.878,0.0,-0.19,0.0
2012-01-13 22:00:00,3.966,3.966,0.0,0.16,0.0
2012-01-13 23:00:00,3.213,3.213,0.0,0.5,0.0
2012-01-14 00:00:00,2.638,2.638,0.0,0.85,0.0
2012-01-14 01:00:00,2.351,2.351,0.0,1.44,0.0
2012-01-14 02:00:00,2.134,2.134,0.0,2.03,0.0
2012-01-14 03:00:00,1.971,1.971,0.0,2.62,0.0
2012-01-14 04:00:00,2.081,2.081,0.0,2.91,0.0
2012-01-14 05:00:00,1.872,1.872,0.0,3.21,0.0
2012-01-14 06:00:00,1.98832,2.015,0.02668,3.5,71.75
2012-01-14 07:00:00,2.19368,2.227,0.0333199999999999,3.96,82.98
2012-01-14 08:00:00,2.18868,2.222,0.0333199999999999,4.42,39.73
2012-01-14 09:00:00,3.77332,3.8,0.02668,4.88,60.54
2012-01-14 10:00:00,3.284,3.324,0.04,5.44,61.49
2012-01-14 11:00:00,3.08732,3.134,0.04668,6.01,117.84
2012-01-14 12:00:00,3.37568,3.409,0.0333199999999999,6.58,29.33
2012-01-14 13:00:00,4.963,4.963,0.0,6.64,24.44
2012-01-14 14:00:00,4.784,4.784,0.0,6.7,0.0
2012-01-14 15:00:00,3.78,3.78,0.0,6.76,0.0
2012-01-14 16:00:00,2.579,2.579,0.0,6.12,0.0
2012-01-14 17:00:00,3.989,3.989,0.0,5.48,0.0
2012-01-14 18:00:00,3.969,3.969,0.0,4.84,0.0
2012-01-14 19:00:00,2.656,2.656,0.0,4.29,0.0
2012-01-14 20:00:00,2.892,2.892,0.0,3.73,0.0
2012-01-14 21:00:00,5.711,5.711,0.0,3.17,0.0
2012-01-14 22:00:00,5.019,5.019,0.0,2.91,0.0
2012-01-14 23:00:00,3.683,3.683,0.0,2.64,0.0
2012-01-15 00:00:00,4.327,4.327,0.0,2.38,0.0
2012-01-15 01:00:00,2.371,2.371,0.0,1.85,0.0
2012-01-15 02:00:00,2.155,2.155,0.0,1.32,0.0
2012-01-15 03:00:00,2.254,2.254,0.0,0.8,0.0
2012-01-15 04:00:00,2.191,2.191,0.0,0.63,0.0
2012-01-15 05:00:00,2.1083200000000004,2.115,0.00668,0.47,0.0
2012-01-15 06:00:00,2.24768,2.381,0.13332,0.3,172.96
2012-01-15 07:00:00,1.85032,2.137,0.28668,0.56,420.66
2012-01-15 08:00:00,2.16268,2.576,0.41332,0.83,554.11
2012-01-15 09:00:00,3.578,4.058,0.48,1.09,600.89
2012-01-15 10:00:00,2.864,3.264,0.4,1.88,377.31
2012-01-15 11:00:00,3.01332,3.14,0.12668,2.67,363.37
2012-01-15 12:00:00,3.80568,3.879,0.07332,3.46,211.04
2012-01-15 13:00:00,2.595,2.595,0.0,3.17,34.39
2012-01-15 14:00:00,2.456,2.456,0.0,2.88,0.0
2012-01-15 15:00:00,2.792,2.792,0.0,2.6,0.0
2012-01-15 16:00:00,3.12,3.12,0.0,1.82,0.0
2012-01-15 17:00:00,4.318,4.318,0.0,1.04,0.0
2012-01-15 18:00:00,6.001,6.001,0.0,0.25,0.0
2012-01-15 19:00:00,5.766,5.766,0.0,0.05,0.0
2012-01-15 20:00:00,4.222,4.222,0.0,-0.16,0.0
2012-01-15 21:00:00,4.345,4.345,0.0,-0.37,0.0
2012-01-15 22:00:00,3.347,3.347,0.0,-0.32,0.0
2012-01-15 23:00:00,2.578,2.578,0.0,-0.27,0.0
2012-01-16 00:00:00,2.323,2.323,0.0,-0.22,0.0
2012-01-16 01:00:00,2.216,2.216,0.0,-0.46,0.0
2012-01-16 02:00:00,2.126,2.126,0.0,-0.7,0.0
2012-01-16 03:00:00,1.901,1.901,0.0,-0.94,0.0
2012-01-16 04:00:00,1.88,1.88,0.0,-0.91,0.0
2012-01-16 05:00:00,1.913,1.913,0.0,-0.89,0.0
2012-01-16 06:00:00,2.0,2.0,0.0,-0.86,9.46
2012-01-16 07:00:00,2.418,2.418,0.0,-0.45,26.49
2012-01-16 08:00:00,3.92268,3.956,0.0333199999999999,-0.03,79.46
2012-01-16 09:00:00,4.53032,4.537,0.00668,0.38,42.57
2012-01-16 10:00:00,2.827,2.827,0.0,0.98,195.79
2012-01-16 11:00:00,2.7133200000000004,2.74,0.02668,1.58,44.46
2012-01-16 12:00:00,2.91268,2.926,0.01332,2.18,36.48
2012-01-16 13:00:00,3.342,3.342,0.0,2.1,9.96
2012-01-16 14:00:00,2.799,2.799,0.0,2.02,0.0
2012-01-16 15:00:00,4.929,4.929,0.0,1.95,0.0
2012-01-16 16:00:00,3.858,3.858,0.0,1.19,0.0
2012-01-16 17:00:00,4.67,4.67,0.0,0.44,0.0
2012-01-16 18:00:00,6.248,6.248,0.0,-0.32,0.0
2012-01-16 19:00:00,3.639,3.639,0.0,-0.57,0.0
2012-01-16 20:00:00,4.882,4.882,0.0,-0.82,0.0
2012-01-16 21:00:00,4.217,4.217,0.0,-1.08,0.0
2012-01-16 22:00:00,3.984,3.984,0.0,-1.03,0.0
2012-01-16 23:00:00,2.877,2.877,0.0,-0.99,0.0
2012-01-17 00:00:00,2.46,2.46,0.0,-0.94,0.0
2012-01-17 01:00:00,2.287,2.287,0.0,-1.02,0.0
2012-01-17 02:00:00,1.987,1.987,0.0,-1.1,0.0
2012-01-17 03:00:00,2.287,2.287,0.0,-1.17,0.0
2012-01-17 04:00:00,1.957,1.957,0.0,-1.29,0.0
2012-01-17 05:00:00,1.932,1.952,0.02,-1.41,0.0
2012-01-17 06:00:00,2.04068,2.094,0.05332,-1.53,45.16
2012-01-17 07:00:00,2.05032,2.217,0.16668,-1.16,71.71
2012-01-17 08:00:00,2.87568,3.069,0.19332,-0.79,59.6
2012-01-17 09:00:00,4.33732,4.524,0.1866799999999999,-0.42,87.03
2012-01-17 10:00:00,3.627,3.867,0.24,0.48,55.81
2012-01-17 11:00:00,3.48332,3.63,0.14668,1.39,62.43
2012-01-17 12:00:00,3.549,3.609,0.06,2.3,63.38
2012-01-17 13:00:00,3.50568,3.519,0.01332,2.33,32.58
2012-01-17 14:00:00,2.878,2.878,0.0,2.36,0.0
2012-01-17 15:00:00,2.294,2.294,0.0,2.39,0.0
2012-01-17 16:00:00,2.471,2.471,0.0,1.61,0.0
2012-01-17 17:00:00,3.985,3.985,0.0,0.83,0.0
2012-01-17 18:00:00,4.671,4.671,0.0,0.05,0.0
2012-01-17 19:00:00,4.447,4.447,0.0,-0.72,0.0
2012-01-17 20:00:00,3.7,3.7,0.0,-1.49,0.0
2012-01-17 21:00:00,3.525,3.525,0.0,-2.26,0.0
2012-01-17 22:00:00,3.673,3.673,0.0,-2.97,0.0
2012-01-17 23:00:00,3.059,3.059,0.0,-3.68,0.0
2012-01-18 00:00:00,2.259,2.259,0.0,-4.39,0.0
2012-01-18 01:00:00,2.433,2.433,0.0,-4.34,0.0
2012-01-18 02:00:00,1.889,1.889,0.0,-4.28,0.0
2012-01-18 03:00:00,1.791,1.791,0.0,-4.22,0.0
2012-01-18 04:00:00,1.927,1.927,0.0,-4.14,0.0
2012-01-18 05:00:00,1.80568,1.819,0.01332,-4.07,0.0
2012-01-18 06:00:00,1.998,2.058,0.06,-3.99,56.93
